bin	presence	KO
bin.044	1	K03526
bin.044	1	K00099
bin.044	1	K05281
bin.044	1	K02027
bin.044	1	K02529
bin.044	1	K02026
bin.044	1	K02025
bin.044	1	K10112
bin.044	1	K11752
bin.044	1	K07107
bin.044	1	K00793
bin.044	1	K00008
bin.044	1	K06013
bin.044	1	K01246
bin.044	1	K11991
bin.044	1	K05520
bin.044	1	K01301
bin.044	1	K06872
bin.044	1	K02237
bin.044	1	K09710
bin.044	1	K03703
bin.044	1	K08972
bin.044	1	K03787
bin.044	1	K02837
bin.044	1	K02259
bin.044	1	K02057
bin.044	1	K17836
bin.044	1	K02057
bin.044	1	K11161
bin.044	1	K00826
bin.044	1	K07259
bin.044	1	K03592
bin.044	1	K03568
bin.044	1	K04063
bin.044	1	K06889
bin.044	1	K05889
bin.044	1	K03723
bin.044	1	K03046
bin.044	1	K02025
bin.044	1	K02026
bin.044	1	K00820
bin.044	1	K10543
bin.044	1	K00100
bin.044	1	K10544
bin.044	1	K10545
bin.044	1	K00297
bin.044	1	K11159
bin.044	1	K05882
bin.044	1	K02529
bin.044	1	K10544
bin.044	1	K16164
bin.044	1	K01273
bin.044	1	K06893
bin.044	1	K09874
bin.044	1	K01273
bin.044	1	K03090
bin.044	1	K04757
bin.044	1	K04749
bin.044	1	K07454
bin.044	1	K07454
bin.044	1	K07075
bin.044	1	K08900
bin.044	1	K09252
bin.044	1	K07051
bin.044	1	K03179
bin.044	1	K00847
bin.044	1	K03446
bin.044	1	K04037
bin.044	1	K00790
bin.044	1	K00851
bin.044	1	K07240
bin.044	1	K00758
bin.044	1	K00278
bin.044	1	K03517
bin.044	1	K03072
bin.044	1	K07462
bin.044	1	K00721
bin.044	1	K00666
bin.044	1	K00344
bin.044	1	K07390
bin.044	1	K05527
bin.044	1	K07107
bin.044	1	K01896
bin.044	1	K08295
bin.044	1	K18014
bin.044	1	K02499
bin.044	1	K00012
bin.044	1	K12574
bin.044	1	K07729
bin.044	1	K02492
bin.044	1	K01845
bin.044	1	K01207
bin.044	1	K05847
bin.044	1	K05845
bin.044	1	K05846
bin.044	1	K01916
bin.044	1	K03742
bin.044	1	K00606
bin.044	1	K06976
bin.044	1	K03088
bin.044	1	K01768
bin.044	1	K02996
bin.044	1	K02871
bin.044	1	K00820
bin.044	1	K03060
bin.044	1	K00942
bin.044	1	K00052
bin.044	1	K04074
bin.044	1	K01872
bin.044	1	K09384
bin.044	1	K01738
bin.044	1	K07263
bin.044	1	K06996
bin.044	1	K04750
bin.044	1	K05343
bin.044	1	K00700
bin.044	1	K11177
bin.044	1	K01966
bin.044	1	K02337
bin.044	1	K00241
bin.044	1	K00239
bin.044	1	K00240
bin.044	1	K03517
bin.044	1	K07588
bin.044	1	K09747
bin.044	1	K06187
bin.044	1	K01848
bin.044	1	K01692
bin.044	1	K04096
bin.044	1	K11335
bin.044	1	K00033
bin.044	1	K00036
bin.044	1	K00936
bin.044	1	K01652
bin.044	1	K03695
bin.044	1	K00761
bin.044	1	K01256
bin.044	1	K00600
bin.044	1	K00681
bin.044	1	K00558
bin.044	1	K03657
bin.044	1	K01939
bin.044	1	K00558
bin.044	1	K07458
bin.044	1	K00558
bin.044	1	K01154
bin.044	1	K01153
bin.044	1	K01489
bin.044	1	K03574
bin.044	1	K03294
bin.044	1	K01962
bin.044	1	K01409
bin.044	1	K02669
bin.044	1	K00609
bin.044	1	K08282
bin.044	1	K13931
bin.044	1	K13932
bin.044	1	K13929
bin.044	1	K13934
bin.044	1	K13933
bin.044	1	K00058
bin.044	1	K15634
bin.044	1	K07089
bin.044	1	K01903
bin.044	1	K01902
bin.044	1	K15372
bin.044	1	K00077
bin.044	1	K00760
bin.044	1	K04075
bin.044	1	K03798
bin.044	1	K13529
bin.044	1	K10806
bin.044	1	K01419
bin.044	1	K02351
bin.044	1	K03891
bin.044	1	K03890
bin.044	1	K02276
bin.044	1	K02275
bin.044	1	K02274
bin.044	1	K02276
bin.044	1	K09015
bin.044	1	K09013
bin.044	1	K01069
bin.044	1	K02519
bin.044	1	K09013
bin.044	1	K00688
bin.044	1	K02004
bin.044	1	K02469
bin.044	1	K06925
bin.044	1	K03789
bin.044	1	K14742
bin.044	1	K01997
bin.044	1	K01999
bin.044	1	K10979
bin.044	1	K03924
bin.044	1	K01734
bin.044	1	K14162
bin.044	1	K05499
bin.044	1	K10228
bin.044	1	K10227
bin.044	1	K10229
bin.044	1	K03555
bin.044	1	K00140
bin.044	1	K03929
bin.044	1	K01602
bin.044	1	K01601
bin.044	1	K01784
bin.044	1	K15583
bin.044	1	K13993
bin.044	1	K00648
bin.044	1	K01848
bin.044	1	K02338
bin.044	1	K02313
bin.044	1	K03752
bin.044	1	K01114
bin.044	1	K11996
bin.044	1	K03149
bin.044	1	K03154
bin.044	1	K03153
bin.044	1	K03306
bin.044	1	K00666
bin.044	1	K01637
bin.044	1	K00925
bin.044	1	K01621
bin.044	1	K11444
bin.044	1	K00067
bin.044	1	K07056
bin.044	1	K07090
bin.044	1	K00936
bin.044	1	K13276
bin.044	1	K06215
bin.044	1	K02609
bin.044	1	K02618
bin.044	1	K02613
bin.044	1	K02612
bin.044	1	K02611
bin.044	1	K02610
bin.044	1	K06966
bin.044	1	K01243
bin.044	1	K01867
bin.044	1	K14153
bin.044	1	K02274
bin.044	1	K02933
bin.044	1	K02881
bin.044	1	K02988
bin.044	1	K07140
bin.044	1	K00013
bin.044	1	K02502
bin.044	1	K00765
bin.044	1	K02600
bin.044	1	K09748
bin.044	1	K11263
bin.044	1	K02428
bin.044	1	K03424
bin.044	1	K02523
bin.044	1	K03183
bin.044	1	K03116
bin.044	1	K01874
bin.044	1	K03118
bin.044	1	K01845
bin.044	1	K01990
bin.044	1	K03088
bin.044	1	K03657
bin.044	1	K02256
bin.044	1	K03883
bin.044	1	K01520
bin.044	1	K00077
bin.044	1	K07738
bin.044	1	K00783
bin.044	1	K04096
bin.044	1	K01887
bin.044	1	K03070
bin.044	1	K00602
bin.044	1	K05522
bin.044	1	K03198
bin.044	1	K03199
bin.044	1	K03200
bin.044	1	K03204
bin.044	1	K03205
bin.044	1	K03196
bin.044	1	K01997
bin.044	1	K03696
bin.044	1	K01998
bin.044	1	K01995
bin.044	1	K01996
bin.044	1	K11783
bin.044	1	K01737
bin.044	1	K09699
bin.044	1	K00167
bin.044	1	K03664
bin.044	1	K04075
bin.044	1	K03446
bin.044	1	K11263
bin.044	1	K02860
bin.044	1	K03101
bin.044	1	K03296
bin.044	1	K01524
bin.044	1	K00554
bin.044	1	K03100
bin.044	1	K02884
bin.044	1	K01465
bin.044	1	K02078
bin.044	1	K00872
bin.044	1	K02046
bin.044	1	K02048
bin.044	1	K02047
bin.044	1	K01738
bin.044	1	K07577
bin.044	1	K03797
bin.044	1	K00479
bin.044	1	K01912
bin.044	1	K07588
bin.044	1	K03823
bin.044	1	K03072
bin.044	1	K03654
bin.044	1	K02343
bin.044	1	K03639
bin.044	1	K18979
bin.044	1	K03925
bin.044	1	K07091
bin.044	1	K00163
bin.044	1	K01491
bin.044	1	K01491
bin.044	1	K15495
bin.044	1	K02049
bin.044	1	K02050
bin.044	1	K00847
bin.044	1	K00426
bin.044	1	K03296
bin.044	1	K03296
bin.044	1	K00602
bin.044	1	K03529
bin.044	1	K08282
bin.044	1	K00060
bin.044	1	K00639
bin.044	1	K03768
bin.044	1	K06910
bin.044	1	K03733
bin.044	1	K03667
bin.044	1	K01462
bin.044	1	K00604
bin.044	1	K06974
bin.044	1	K00114
bin.044	1	K00406
bin.044	1	K02030
bin.044	1	K09456
bin.044	1	K13292
bin.044	1	K04074
bin.044	1	K06997
bin.044	1	K03046
bin.044	1	K03429
bin.044	1	K07082
bin.044	1	K07447
bin.044	1	K03584
bin.044	1	K02034
bin.044	1	K06911
bin.044	1	K00798
bin.044	1	K03929
bin.044	1	K13330
bin.044	1	K07024
bin.044	1	K03088
bin.044	1	K00156
bin.044	1	K00796
bin.044	1	K06045
bin.044	1	K06139
bin.044	1	K06136
bin.044	1	K03701
bin.044	1	K03296
bin.044	1	K00059
bin.044	1	K03543
bin.044	1	K00974
bin.044	1	K03496
bin.044	1	K03284
bin.044	1	K08995
bin.044	1	K03284
bin.044	1	K00566
bin.044	1	K19302
bin.044	1	K11927
bin.044	1	K18012
bin.044	1	K02035
bin.044	1	K03719
bin.044	1	K03596
bin.044	1	K07263
bin.044	1	K01955
bin.044	1	K07483
bin.044	1	K07497
bin.044	1	K01583
bin.044	1	K12368
bin.044	1	K00797
bin.044	1	K03575
bin.044	1	K00342
bin.044	1	K00341
bin.044	1	K02400
bin.044	1	K09825
bin.044	1	K08282
bin.044	1	K14268
bin.044	1	K09251
bin.044	1	K01816
bin.044	1	K00948
bin.044	1	K02897
bin.044	1	K01056
bin.044	1	K01534
bin.044	1	K07241
bin.044	1	K00767
bin.044	1	K07696
bin.044	1	K06898
bin.049	1	K08218
bin.049	1	K08218
bin.049	1	K00029
bin.049	1	K03529
bin.049	1	K06890
bin.049	1	K01802
bin.049	1	K07568
bin.049	1	K09945
bin.049	1	K03530
bin.049	1	K02065
bin.049	1	K02066
bin.049	1	K02948
bin.049	1	K02952
bin.049	1	K00939
bin.049	1	K00034
bin.049	1	K00337
bin.049	1	K00336
bin.049	1	K03366
bin.049	1	K02654
bin.049	1	K00332
bin.049	1	K00330
bin.049	1	K03695
bin.049	1	K01736
bin.049	1	K00963
bin.049	1	K15778
bin.049	1	K10764
bin.049	1	K13013
bin.049	1	K00912
bin.049	1	K02004
bin.049	1	K08151
bin.049	1	K01934
bin.049	1	K01251
bin.049	1	K09769
bin.049	1	K05515
bin.049	1	K07735
bin.049	1	K01962
bin.049	1	K01082
bin.049	1	K00957
bin.049	1	K12262
bin.049	1	K01548
bin.049	1	K01547
bin.049	1	K07646
bin.049	1	K00413
bin.049	1	K00412
bin.049	1	K02687
bin.049	1	K01262
bin.049	1	K01972
bin.049	1	K08884
bin.049	1	K09018
bin.049	1	K02041
bin.049	1	K02044
bin.049	1	K02111
bin.049	1	K02115
bin.049	1	K03820
bin.049	1	K00257
bin.049	1	K01692
bin.049	1	K07799
bin.049	1	K07789
bin.049	1	K09989
bin.049	1	K00928
bin.049	1	K00537
bin.049	1	K12448
bin.049	1	K01625
bin.049	1	K04091
bin.049	1	K07788
bin.049	1	K01920
bin.049	1	K00936
bin.049	1	K01595
bin.049	1	K03638
bin.049	1	K03635
bin.049	1	K03637
bin.049	1	K03750
bin.049	1	K00161
bin.049	1	K01689
bin.049	1	K02014
bin.049	1	K01752
bin.049	1	K07221
bin.049	1	K18586
bin.049	1	K06902
bin.049	1	K05366
bin.049	1	K01679
bin.049	1	K01679
bin.049	1	K00655
bin.049	1	K14162
bin.049	1	K01956
bin.049	1	K03088
bin.049	1	K00480
bin.049	1	K00463
bin.049	1	K02050
bin.049	1	K12308
bin.049	1	K07407
bin.049	1	K07276
bin.049	1	K13582
bin.049	1	K15987
bin.049	1	K03185
bin.049	1	K02483
bin.049	1	K03292
bin.049	1	K05350
bin.049	1	K00666
bin.049	1	K07154
bin.049	1	K01951
bin.049	1	K00611
bin.049	1	K03773
bin.049	1	K00799
bin.049	1	K07315
bin.049	1	K04077
bin.049	1	K04078
bin.049	1	K02039
bin.049	1	K07657
bin.049	1	K03587
bin.049	1	K00564
bin.049	1	K06183
bin.049	1	K03424
bin.049	1	K06167
bin.049	1	K07263
bin.049	1	K00163
bin.049	1	K16301
bin.049	1	K05349
bin.049	1	K07267
bin.049	1	K02519
bin.049	1	K02357
bin.049	1	K02967
bin.049	1	K07386
bin.049	1	K00121
bin.049	1	K07183
bin.049	1	K01915
bin.049	1	K03829
bin.049	1	K00342
bin.049	1	K00343
bin.049	1	K02014
bin.049	1	K05810
bin.049	1	K09699
bin.049	1	K00382
bin.049	1	K06601
bin.049	1	K17836
bin.049	1	K03594
bin.049	1	K01426
bin.049	1	K16167
bin.049	1	K16168
bin.049	1	K01918
bin.049	1	K01776
bin.049	1	K02426
bin.049	1	K01205
bin.049	1	K01205
bin.049	1	K01426
bin.049	1	K00936
bin.049	1	K05595
bin.049	1	K03205
bin.049	1	K04773
bin.049	1	K00760
bin.049	1	K01586
bin.049	1	K11068
bin.049	1	K00059
bin.049	1	K03929
bin.049	1	K02392
bin.049	1	K02415
bin.049	1	K02391
bin.049	1	K06911
bin.049	1	K08973
bin.049	1	K01772
bin.049	1	K01599
bin.049	1	K09773
bin.049	1	K00024
bin.049	1	K03555
bin.049	1	K10439
bin.049	1	K01322
bin.049	1	K06201
bin.049	1	K07003
bin.049	1	K00163
bin.049	1	K02939
bin.049	1	K02314
bin.049	1	K09780
bin.049	1	K05524
bin.049	1	K07736
bin.049	1	K06872
bin.049	1	K03744
bin.049	1	K15371
bin.049	1	K01814
bin.049	1	K02500
bin.049	1	K02501
bin.049	1	K04083
bin.049	1	K00526
bin.049	1	K01523
bin.049	1	K01424
bin.049	1	K02863
bin.049	1	K02864
bin.049	1	K02935
bin.049	1	K01903
bin.049	1	K03977
bin.049	1	K07516
bin.049	1	K01556
bin.049	1	K03770
bin.049	1	K01657
bin.049	1	K01658
bin.049	1	K00766
bin.049	1	K00600
bin.049	1	K00643
bin.049	1	K00020
bin.049	1	K06980
bin.049	1	K07313
bin.049	1	K01897
bin.049	1	K03594
bin.049	1	K03088
bin.049	1	K03088
bin.049	1	K02014
bin.049	1	K03929
bin.049	1	K00796
bin.049	1	K03929
bin.049	1	K11159
bin.049	1	K00033
bin.049	1	K00036
bin.049	1	K00626
bin.049	1	K08178
bin.049	1	K02316
bin.049	1	K00133
bin.049	1	K05786
bin.049	1	K01687
bin.049	1	K09844
bin.049	1	K02291
bin.049	1	K14162
bin.049	1	K09800
bin.049	1	K00989
bin.049	1	K03705
bin.049	1	K03929
bin.049	1	K01687
bin.049	1	K01687
bin.049	1	K01207
bin.049	1	K06024
bin.049	1	K05896
bin.049	1	K03892
bin.049	1	K07323
bin.049	1	K04754
bin.049	1	K00297
bin.049	1	K07341
bin.049	1	K01255
bin.049	1	K01879
bin.049	1	K03296
bin.049	1	K16516
bin.049	1	K07243
bin.049	1	K05367
bin.049	1	K06894
bin.049	1	K03832
bin.049	1	K03560
bin.049	1	K03561
bin.049	1	K03801
bin.049	1	K02417
bin.049	1	K03929
bin.049	1	K02483
bin.049	1	K03292
bin.049	1	K07267
bin.049	1	K00480
bin.049	1	K13995
bin.049	1	K02904
bin.049	1	K02954
bin.049	1	K02994
bin.049	1	K02895
bin.049	1	K02931
bin.049	1	K02933
bin.049	1	K02881
bin.049	1	K02876
bin.049	1	K02961
bin.049	1	K02874
bin.049	1	K02988
bin.049	1	K02907
bin.049	1	K00605
bin.049	1	K03296
bin.049	1	K09771
bin.049	1	K02343
bin.049	1	K03496
bin.049	1	K04765
bin.049	1	K03644
bin.049	1	K12506
bin.049	1	K00382
bin.049	1	K18588
bin.049	1	K03743
bin.049	1	K07708
bin.049	1	K03296
bin.049	1	K01975
bin.049	1	K08691
bin.049	1	K01644
bin.049	1	K08884
bin.049	1	K00265
bin.049	1	K00433
bin.049	1	K00602
bin.049	1	K00528
bin.049	1	K00799
bin.049	1	K00257
bin.049	1	K03439
bin.049	1	K02160
bin.049	1	K02066
bin.049	1	K00765
bin.049	1	K02108
bin.049	1	K02116
bin.049	1	K02200
bin.049	1	K10764
bin.049	1	K01867
bin.049	1	K03821
bin.049	1	K01652
bin.049	1	K01653
bin.049	1	K02495
bin.049	1	K07056
bin.049	1	K00453
bin.049	1	K01556
bin.049	1	K03522
bin.049	1	K05350
bin.049	1	K01883
bin.049	1	K01496
bin.049	1	K06180
bin.049	1	K00645
bin.049	1	K03316
bin.049	1	K02503
bin.049	1	K00154
bin.049	1	K03824
bin.049	1	K03781
bin.049	1	K00052
bin.049	1	K02014
bin.049	1	K10536
bin.049	1	K00950
bin.049	1	K02316
bin.049	1	K06872
bin.049	1	K03744
bin.049	1	K07025
bin.049	1	K00554
bin.049	1	K10805
bin.049	1	K00254
bin.049	1	K08296
bin.049	1	K02884
bin.049	1	K02837
bin.049	1	K05366
bin.049	1	K09160
bin.049	1	K02335
bin.049	1	K14448
bin.049	1	K05837
bin.049	1	K01644
bin.049	1	K01241
bin.049	1	K00955
bin.049	1	K13245
bin.049	1	K03543
bin.049	1	K03446
bin.049	1	K02483
bin.049	1	K00936
bin.049	1	K06941
bin.049	1	K08989
bin.049	1	K06941
bin.049	1	K00344
bin.049	1	K00108
bin.049	1	K00943
bin.049	1	K02341
bin.049	1	K03424
bin.049	1	K00286
bin.049	1	K01802
bin.049	1	K02836
bin.049	1	K03735
bin.049	1	K03736
bin.049	1	K15894
bin.049	1	K01654
bin.049	1	K03723
bin.049	1	K03723
bin.049	1	K00274
bin.049	1	K01847
bin.049	1	K08316
bin.049	1	K03572
bin.049	1	K07343
bin.049	1	K13628
bin.049	1	K07323
bin.049	1	K07003
bin.049	1	K00451
bin.049	1	K00019
bin.049	1	K01669
bin.049	1	K03655
bin.049	1	K01627
bin.049	1	K01760
bin.049	1	K01579
bin.049	1	K01918
bin.049	1	K00606
bin.049	1	K00135
bin.049	1	K00102
bin.049	1	K00029
bin.049	1	K03628
bin.049	1	K03071
bin.049	1	K02523
bin.049	1	K00791
bin.049	1	K01079
bin.049	1	K16899
bin.049	1	K16898
bin.049	1	K15461
bin.049	1	K07137
bin.049	1	K02563
bin.049	1	K03588
bin.049	1	K11907
bin.049	1	K01069
bin.049	1	K04752
bin.049	1	K00812
bin.049	1	K13007
bin.049	1	K16167
bin.049	1	K18300
bin.049	1	K11891
bin.049	1	K11893
bin.049	1	K11891
bin.049	1	K11891
bin.049	1	K11892
bin.049	1	K00626
bin.049	1	K00626
bin.049	1	K05818
bin.049	1	K00249
bin.049	1	K03153
bin.049	1	K01251
bin.049	1	K01581
bin.049	1	K00809
bin.049	1	K04566
bin.049	1	K02313
bin.049	1	K02968
bin.049	1	K00384
bin.049	1	K06045
bin.049	1	K02291
bin.049	1	K11787
bin.049	1	K03684
bin.049	1	K11787
bin.049	1	K13049
bin.049	1	K00166
bin.049	1	K00167
bin.049	1	K09699
bin.049	1	K07657
bin.049	1	K00299
bin.049	1	K01887
bin.049	1	K03593
bin.049	1	K06148
bin.049	1	K02022
bin.049	1	K04066
bin.049	1	K02113
bin.049	1	K02113
bin.049	1	K02111
bin.049	1	K09252
bin.049	1	K03704
bin.049	1	K01894
bin.049	1	K01247
bin.049	1	K00568
bin.049	1	K01834
bin.049	1	K04080
bin.049	1	K03568
bin.049	1	K06153
bin.049	1	K03602
bin.049	1	K15918
bin.049	1	K12511
bin.049	1	K12510
bin.049	1	K10773
bin.049	1	K03282
bin.049	1	K03797
bin.049	1	K11754
bin.049	1	K00627
bin.049	1	K00432
bin.049	1	K00382
bin.049	1	K00162
bin.049	1	K00257
bin.049	1	K01495
bin.049	1	K02421
bin.049	1	K02420
bin.049	1	K01881
bin.049	1	K05606
bin.049	1	K03305
bin.049	1	K01626
bin.049	1	K03686
bin.049	1	K03559
bin.049	1	K00681
bin.049	1	K00100
bin.049	1	K18707
bin.049	1	K07115
bin.049	1	K03601
bin.049	1	K01945
bin.049	1	K06889
bin.049	1	K07170
bin.049	1	K00799
bin.049	1	K08738
bin.049	1	K01444
bin.049	1	K02520
bin.049	1	K08929
bin.049	1	K03549
bin.049	1	K03215
bin.049	1	K07638
bin.049	1	K02429
bin.049	1	K01595
bin.049	1	K07183
bin.049	1	K08995
bin.049	1	K00819
bin.049	1	K03086
bin.049	1	K01950
bin.049	1	K00146
bin.049	1	K04043
bin.049	1	K02276
bin.049	1	K01854
bin.049	1	K02400
bin.049	1	K01897
bin.049	1	K00134
bin.049	1	K00927
bin.049	1	K15383
bin.049	1	K00384
bin.049	1	K07017
bin.049	1	K00995
bin.049	1	K03624
bin.049	1	K07481
bin.049	1	K07481
bin.049	1	K01354
bin.049	1	K03543
bin.049	1	K03733
bin.049	1	K09921
bin.049	1	K01692
bin.049	1	K07290
bin.049	1	K02338
bin.049	1	K06916
bin.049	1	K10805
bin.049	1	K01524
bin.049	1	K07119
bin.049	1	K02297
bin.049	1	K02298
bin.049	1	K02409
bin.049	1	K01953
bin.049	1	K00800
bin.049	1	K04485
bin.049	1	K00764
bin.049	1	K00764
bin.049	1	K03558
bin.049	1	K01841
bin.049	1	K01738
bin.049	1	K13593
bin.049	1	K04039
bin.049	1	K03403
bin.049	1	K06978
bin.049	1	K02020
bin.049	1	K09857
bin.049	1	K12373
bin.049	1	K11189
bin.049	1	K00208
bin.049	1	K12308
bin.049	1	K03307
bin.049	1	K01869
bin.049	1	K02340
bin.049	1	K00788
bin.049	1	K03643
bin.049	1	K06997
bin.049	1	K15866
bin.049	1	K13590
bin.049	1	K00154
bin.049	1	K00102
bin.049	1	K01046
bin.049	1	K02014
bin.049	1	K00382
bin.049	1	K00658
bin.049	1	K00658
bin.049	1	K03770
bin.049	1	K01803
bin.049	1	K11357
bin.049	1	K02301
bin.049	1	K02275
bin.049	1	K02274
bin.049	1	K06978
bin.049	1	K03501
bin.049	1	K03496
bin.049	1	K00020
bin.049	1	K02557
bin.049	1	K00381
bin.049	1	K02435
bin.049	1	K07447
bin.049	1	K02433
bin.049	1	K02433
bin.049	1	K02434
bin.049	1	K13586
bin.049	1	K03606
bin.049	1	K01968
bin.049	1	K01969
bin.049	1	K01704
bin.049	1	K01703
bin.049	1	K01649
bin.049	1	K07729
bin.049	1	K02963
bin.049	1	K02990
bin.049	1	K02939
bin.049	1	K03669
bin.049	1	K18901
bin.049	1	K18299
bin.049	1	K00075
bin.049	1	K12511
bin.049	1	K00817
bin.049	1	K00102
bin.049	1	K06978
bin.049	1	K07716
bin.049	1	K00241
bin.049	1	K00239
bin.049	1	K00242
bin.049	1	K13588
bin.049	1	K03413
bin.049	1	K00575
bin.049	1	K02517
bin.049	1	K00067
bin.049	1	K02035
bin.049	1	K01061
bin.049	1	K12410
bin.049	1	K01061
bin.049	1	K00265
bin.049	1	K00266
bin.049	1	K00257
bin.049	1	K01256
bin.049	1	K15371
bin.049	1	K09701
bin.049	1	K06954
bin.049	1	K01443
bin.049	1	K12373
bin.049	1	K01783
bin.049	1	K01057
bin.049	1	K01809
bin.049	1	K01952
bin.049	1	K01923
bin.049	1	K01952
bin.049	1	K01799
bin.049	1	K07124
bin.049	1	K07340
bin.049	1	K00574
bin.049	1	K00574
bin.049	1	K03929
bin.049	1	K02078
bin.049	1	K00059
bin.049	1	K11189
bin.049	1	K02793
bin.049	1	K03929
bin.049	1	K03560
bin.049	1	K03832
bin.049	1	K03147
bin.049	1	K04744
bin.049	1	K00500
bin.049	1	K09800
bin.049	1	K00773
bin.049	1	K03088
bin.049	1	K04565
bin.049	1	K02014
bin.049	1	K13583
bin.049	1	K01992
bin.049	1	K00821
bin.049	1	K02909
bin.049	1	K08983
bin.049	1	K05889
bin.049	1	K01507
bin.049	1	K08602
bin.049	1	K00992
bin.049	1	K07102
bin.049	1	K01142
bin.049	1	K02358
bin.049	1	K01923
bin.049	1	K08715
bin.049	1	K13483
bin.049	1	K11178
bin.049	1	K01843
bin.049	1	K00799
bin.049	1	K01443
bin.049	1	K00249
bin.049	1	K00257
bin.049	1	K11178
bin.049	1	K13483
bin.049	1	K11177
bin.049	1	K01494
bin.049	1	K00799
bin.049	1	K07789
bin.049	1	K07788
bin.049	1	K01938
bin.049	1	K07107
bin.049	1	K00788
bin.049	1	K00798
bin.049	1	K00067
bin.049	1	K02804
bin.049	1	K11189
bin.049	1	K16137
bin.049	1	K03446
bin.049	1	K03386
bin.049	1	K01469
bin.049	1	K07116
bin.049	1	K03088
bin.049	1	K08995
bin.049	1	K01138
bin.049	1	K05606
bin.049	1	K16264
bin.049	1	K01433
bin.049	1	K09252
bin.049	1	K00333
bin.049	1	K00332
bin.049	1	K08679
bin.049	1	K07243
bin.049	1	K03274
bin.049	1	K03272
bin.049	1	K03446
bin.049	1	K03543
bin.049	1	K03168
bin.049	1	K02393
bin.049	1	K02386
bin.049	1	K00088
bin.049	1	K02427
bin.049	1	K02258
bin.049	1	K02301
bin.049	1	K00558
bin.049	1	K06446
bin.049	1	K01491
bin.049	1	K01433
bin.049	1	K00305
bin.049	1	K00302
bin.049	1	K08484
bin.049	1	K07157
bin.049	1	K19055
bin.049	1	K05838
bin.049	1	K02221
bin.049	1	K15034
bin.049	1	K14733
bin.049	1	K00274
bin.049	1	K07116
bin.049	1	K02406
bin.049	1	K02406
bin.049	1	K06603
bin.049	1	K02406
bin.049	1	K07486
bin.049	1	K02334
bin.049	1	K00311
bin.049	1	K00799
bin.049	1	K07001
bin.049	1	K03624
bin.049	1	K00574
bin.049	1	K08738
bin.049	1	K02014
bin.049	1	K00146
bin.049	1	K09965
bin.049	1	K00748
bin.049	1	K02435
bin.049	1	K02433
bin.049	1	K03543
bin.049	1	K06996
bin.049	1	K01919
bin.049	1	K02259
bin.049	1	K02871
bin.049	1	K05366
bin.049	1	K03701
bin.049	1	K03098
bin.049	1	K08972
bin.049	1	K01638
bin.049	1	K01637
bin.049	1	K07110
bin.049	1	K03281
bin.049	1	K03470
bin.049	1	K00561
bin.049	1	K02050
bin.049	1	K07386
bin.049	1	K02049
bin.049	1	K03088
bin.049	1	K01868
bin.049	1	K12678
bin.049	1	K03562
bin.049	1	K03639
bin.049	1	K15987
bin.049	1	K17662
bin.049	1	K03529
bin.049	1	K04091
bin.049	1	K15553
bin.049	1	K15553
bin.049	1	K01185
bin.049	1	K07020
bin.049	1	K00936
bin.049	1	K00936
bin.049	1	K01303
bin.049	1	K00010
bin.049	1	K02014
bin.049	1	K09883
bin.049	1	K00101
bin.049	1	K02902
bin.049	1	K01952
bin.049	1	K03621
bin.049	1	K00648
bin.049	1	K02114
bin.049	1	K01807
bin.049	1	K04042
bin.049	1	K02528
bin.049	1	K07082
bin.049	1	K00942
bin.049	1	K00097
bin.049	1	K16264
bin.049	1	K01690
bin.049	1	K00626
bin.049	1	K13584
bin.049	1	K00344
bin.049	1	K11939
bin.049	1	K08676
bin.049	1	K06147
bin.049	1	K19073
bin.049	1	K02051
bin.049	1	K15371
bin.049	1	K14469
bin.049	1	K14468
bin.049	1	K02014
bin.049	1	K02527
bin.049	1	K00912
bin.049	1	K00548
bin.049	1	K00548
bin.049	1	K08151
bin.049	1	K01061
bin.049	1	K01733
bin.049	1	K15738
bin.049	1	K00873
bin.049	1	K01596
bin.049	1	K00334
bin.049	1	K01758
bin.049	1	K09457
bin.049	1	K01061
bin.049	1	K01179
bin.049	1	K03294
bin.049	1	K01301
bin.049	1	K18299
bin.049	1	K01640
bin.049	1	K00146
bin.049	1	K02014
bin.049	1	K03767
bin.049	1	K02065
bin.049	1	K02067
bin.049	1	K02959
bin.049	1	K03106
bin.049	1	K01749
bin.049	1	K07185
bin.049	1	K10960
bin.049	1	K01963
bin.049	1	K07017
bin.049	1	K00658
bin.049	1	K00164
bin.049	1	K01902
bin.049	1	K11085
bin.049	1	K03592
bin.049	1	K09778
bin.049	1	K03592
bin.049	1	K01092
bin.049	1	K01092
bin.049	1	K03110
bin.049	1	K06190
bin.049	1	K00648
bin.049	1	K00059
bin.049	1	K00059
bin.049	1	K15894
bin.049	1	K03327
bin.049	1	K02897
bin.049	1	K01056
bin.049	1	K02897
bin.049	1	K09922
bin.049	1	K01874
bin.049	1	K03543
bin.049	1	K00789
bin.049	1	K02342
bin.049	1	K01066
bin.049	1	K00759
bin.049	1	K03088
bin.049	1	K09018
bin.049	1	K07240
bin.049	1	K07240
bin.049	1	K00325
bin.049	1	K00324
bin.049	1	K00324
bin.049	1	K06207
bin.049	1	K11177
bin.049	1	K09983
bin.049	1	K00108
bin.049	1	K13789
bin.049	1	K09845
bin.049	1	K09846
bin.049	1	K03553
bin.049	1	K02343
bin.049	1	K06187
